date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
11-10-2011,Guatemala,Belize,North America,North America,FIFA World Cup qualification,Win
11-10-2011,Haiti,Curaçao,North America,North America,FIFA World Cup qualification,Draw
11-10-2011,Indonesia,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
11-10-2011,IR Iran,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
11-10-2011,Japan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
11-10-2011,Korea DPR,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
11-10-2011,Korea Republic,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
11-10-2011,Lebanon,Kuwait,Asia,Asia,FIFA World Cup qualification,Draw
11-10-2011,Panama,Nicaragua,North America,North America,FIFA World Cup qualification,Win
11-10-2011,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Draw
11-10-2011,Singapore,Jordan,Asia,Asia,FIFA World Cup qualification,Lose
11-10-2011,St. Kitts and Nevis,St. Lucia,North America,North America,FIFA World Cup qualification,Draw
11-10-2011,Suriname,Dominican Republic,South America,North America,FIFA World Cup qualification,Lose
11-10-2011,Thailand,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
11-10-2011,Trinidad and Tobago,Barbados,South America,North America,FIFA World Cup qualification,Win
11-10-2011,Venezuela,Argentina,South America,South America,FIFA World Cup qualification,Win
11-11-2011,Antigua and Barbuda,Haiti,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Argentina,Bolivia,South America,South America,FIFA World Cup qualification,Draw
11-11-2011,Bahrain,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
11-11-2011,Bermuda,Barbados,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Chad,Tanzania,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,Colombia,Venezuela,South America,South America,FIFA World Cup qualification,Draw
11-11-2011,Comoros,Mozambique,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,Djibouti,Namibia,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,Dominican Republic,Cayman Islands,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Equatorial Guinea,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
11-11-2011,Eritrea,Rwanda,Africa,Africa,FIFA World Cup qualification,Draw
11-11-2011,Guatemala,Grenada,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Guinea-Bissau,Togo,Africa,Africa,FIFA World Cup qualification,Draw
11-11-2011,Guyana,Trinidad and Tobago,South America,South America,FIFA World Cup qualification,Win
11-11-2011,Iraq,China PR,Asia,Asia,FIFA World Cup qualification,Win
11-11-2011,Jordan,Singapore,Asia,Asia,FIFA World Cup qualification,Win
11-11-2011,Kuwait,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
11-11-2011,Lesotho,Burundi,Africa,Africa,FIFA World Cup qualification,Win
11-11-2011,Nicaragua,Dominica,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Oman,Australia,Asia,Oceania,FIFA World Cup qualification,Win
11-11-2011,Paraguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
11-11-2011,Puerto Rico,St. Lucia,North America,North America,FIFA World Cup qualification,Win
11-11-2011,Qatar,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
11-11-2011,São Tomé and Príncipe,Congo,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,Saudi Arabia,Thailand,Asia,Asia,FIFA World Cup qualification,Win
11-11-2011,Seychelles,Kenya,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,St. Kitts and Nevis,Canada,North America,North America,FIFA World Cup qualification,Draw
11-11-2011,Suriname,El Salvador,South America,North America,FIFA World Cup qualification,Lose
11-11-2011,Eswatini,Congo DR,Africa,Africa,FIFA World Cup qualification,Lose
11-11-2011,Tajikistan,Japan,Asia,Asia,FIFA World Cup qualification,Lose
11-11-2011,United Arab Emirates,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
11-11-2011,Uruguay,Chile,South America,South America,FIFA World Cup qualification,Win
11-11-2011,Uzbekistan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Win
11-11-2011,US Virgin Islands,Curaçao,North America,North America,FIFA World Cup qualification,Lose
12-11-2011,Somalia,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
14-11-2011,Bermuda,Barbados,North America,North America,FIFA World Cup qualification,Win
14-11-2011,Cayman Islands,Dominican Republic,North America,North America,FIFA World Cup qualification,Draw
14-11-2011,Puerto Rico,St. Lucia,North America,North America,FIFA World Cup qualification,Win
15-11-2011,Burundi,Lesotho,Africa,Africa,FIFA World Cup qualification,Draw
15-11-2011,Canada,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Win
15-11-2011,Chile,Paraguay,South America,South America,FIFA World Cup qualification,Win
15-11-2011,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Lose
15-11-2011,Congo,São Tomé and Príncipe,Africa,Africa,FIFA World Cup qualification,Draw
15-11-2011,Congo DR,Eswatini,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Curaçao,US Virgin Islands,North America,North America,FIFA World Cup qualification,Win
15-11-2011,Ecuador,Peru,South America,South America,FIFA World Cup qualification,Win
15-11-2011,El Salvador,Suriname,North America,South America,FIFA World Cup qualification,Win
15-11-2011,Grenada,Guatemala,North America,North America,FIFA World Cup qualification,Lose
15-11-2011,Haiti,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
15-11-2011,Indonesia,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
15-11-2011,Jordan,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
15-11-2011,Kenya,Seychelles,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Korea DPR,Japan,Asia,Asia,FIFA World Cup qualification,Win
15-11-2011,Kuwait,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
15-11-2011,Lebanon,Korea Republic,Asia,Asia,FIFA World Cup qualification,Win
15-11-2011,Madagascar,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Mozambique,Comoros,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Namibia,Djibouti,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Panama,Dominica,North America,North America,FIFA World Cup qualification,Win
15-11-2011,Qatar,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
15-11-2011,Rwanda,Eritrea,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Saudi Arabia,Oman,Asia,Asia,FIFA World Cup qualification,Draw
15-11-2011,Singapore,China PR,Asia,Asia,FIFA World Cup qualification,Lose
15-11-2011,Tanzania,Chad,Africa,Africa,FIFA World Cup qualification,Lose
15-11-2011,Thailand,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
15-11-2011,Togo,Guinea-Bissau,Africa,Africa,FIFA World Cup qualification,Win
15-11-2011,Trinidad and Tobago,Guyana,South America,South America,FIFA World Cup qualification,Win
15-11-2011,Uzbekistan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
15-11-2011,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Win
16-11-2011,Ethiopia,Somalia,Africa,Africa,FIFA World Cup qualification,Win
29-02-2012,Australia,Saudi Arabia,Oceania,Asia,FIFA World Cup qualification,Win
29-02-2012,Bahrain,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
29-02-2012,China PR,Jordan,Asia,Asia,FIFA World Cup qualification,Win
29-02-2012,IR Iran,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
29-02-2012,Iraq,Singapore,Asia,Asia,FIFA World Cup qualification,Win
29-02-2012,Japan,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
29-02-2012,Korea Republic,Kuwait,Asia,Asia,FIFA World Cup qualification,Win
29-02-2012,Oman,Thailand,Asia,Asia,FIFA World Cup qualification,Win
29-02-2012,Tajikistan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Draw
29-02-2012,United Arab Emirates,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
01-06-2012,Egypt,Mozambique,Africa,Africa,FIFA World Cup qualification,Win
01-06-2012,Ghana,Lesotho,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Algeria,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
02-06-2012,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Lose
02-06-2012,Burkina Faso,Congo,Africa,Africa,FIFA World Cup qualification,Lose
02-06-2012,Cameroon,Congo DR,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Central African Republic,Botswana,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Gambia,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
02-06-2012,Côte d'Ivoire,Tanzania,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Kenya,Malawi,Africa,Africa,FIFA World Cup qualification,Draw
02-06-2012,Senegal,Liberia,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Sierra Leone,Cabo Verde,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Sudan,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
02-06-2012,Tunisia,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
02-06-2012,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Draw
03-06-2012,Angola,Uganda,Africa,Africa,FIFA World Cup qualification,Draw
03-06-2012,Benin,Mali,Africa,Africa,FIFA World Cup qualification,Win
03-06-2012,Japan,Oman,Asia,Asia,FIFA World Cup qualification,Win
03-06-2012,Jordan,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
03-06-2012,Lebanon,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
03-06-2012,Niger,Gabon,Africa,Africa,FIFA World Cup qualification,Win
03-06-2012,Nigeria,Namibia,Africa,Africa,FIFA World Cup qualification,Win
03-06-2012,Peru,Colombia,South America,South America,FIFA World Cup qualification,Lose
03-06-2012,South Africa,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
03-06-2012,Togo,Libya,Africa,Africa,FIFA World Cup qualification,Draw
03-06-2012,Uzbekistan,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
03-06-2012,Zimbabwe,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
08-06-2012,Costa Rica,El Salvador,North America,North America,FIFA World Cup qualification,Draw
08-06-2012,Cuba,Canada,North America,North America,FIFA World Cup qualification,Lose
08-06-2012,Honduras,Panama,North America,North America,FIFA World Cup qualification,Lose
08-06-2012,Jamaica,Guatemala,North America,North America,FIFA World Cup qualification,Win
08-06-2012,Japan,Jordan,Asia,Asia,FIFA World Cup qualification,Win
08-06-2012,Lebanon,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
08-06-2012,Mexico,Guyana,North America,South America,FIFA World Cup qualification,Win
08-06-2012,Oman,Australia,Asia,Oceania,FIFA World Cup qualification,Draw
08-06-2012,Qatar,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
08-06-2012,USA,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
09-06-2012,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Win
09-06-2012,Botswana,South Africa,Africa,Africa,FIFA World Cup qualification,Draw
09-06-2012,Cabo Verde,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
09-06-2012,Congo,Niger,Africa,Africa,FIFA World Cup qualification,Win
09-06-2012,Equatorial Guinea,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Draw
09-06-2012,Gabon,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
09-06-2012,Malawi,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
09-06-2012,Morocco,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Draw
09-06-2012,Namibia,Kenya,Africa,Africa,FIFA World Cup qualification,Win
09-06-2012,Uganda,Senegal,Africa,Africa,FIFA World Cup qualification,Draw
09-06-2012,Venezuela,Chile,South America,South America,FIFA World Cup qualification,Lose
09-06-2012,Zambia,Ghana,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Congo DR,Togo,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Ecuador,Colombia,South America,South America,FIFA World Cup qualification,Win
10-06-2012,Ethiopia,Central African Republic,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Guinea,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
10-06-2012,Lesotho,Sudan,Africa,Africa,FIFA World Cup qualification,Draw
10-06-2012,Liberia,Angola,Africa,Africa,FIFA World Cup qualification,Draw
10-06-2012,Libya,Cameroon,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Mali,Algeria,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Mozambique,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Draw
10-06-2012,Rwanda,Benin,Africa,Africa,FIFA World Cup qualification,Draw
10-06-2012,Tanzania,Gambia,Africa,Africa,FIFA World Cup qualification,Win
10-06-2012,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Win
12-06-2012,Antigua and Barbuda,Jamaica,North America,North America,FIFA World Cup qualification,Draw
12-06-2012,Australia,Japan,Oceania,Asia,FIFA World Cup qualification,Draw
12-06-2012,Canada,Honduras,North America,North America,FIFA World Cup qualification,Draw
12-06-2012,El Salvador,Mexico,North America,North America,FIFA World Cup qualification,Lose
12-06-2012,Guatemala,USA,North America,North America,FIFA World Cup qualification,Draw
12-06-2012,Guyana,Costa Rica,South America,North America,FIFA World Cup qualification,Lose
12-06-2012,IR Iran,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
12-06-2012,Iraq,Oman,Asia,Asia,FIFA World Cup qualification,Draw
12-06-2012,Korea Republic,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
12-06-2012,Panama,Cuba,North America,North America,FIFA World Cup qualification,Win
07-09-2012,Albania,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Andorra,Hungary,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Argentina,Paraguay,South America,South America,FIFA World Cup qualification,Win
07-09-2012,Azerbaijan,Israel,Europe,Europe,FIFA World Cup qualification,Draw
07-09-2012,Bulgaria,Italy,Europe,Europe,FIFA World Cup qualification,Draw
07-09-2012,Canada,Panama,North America,North America,FIFA World Cup qualification,Win
07-09-2012,Colombia,Uruguay,South America,South America,FIFA World Cup qualification,Win
07-09-2012,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Lose
07-09-2012,Croatia,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Cuba,Honduras,North America,North America,FIFA World Cup qualification,Lose
07-09-2012,Ecuador,Bolivia,South America,South America,FIFA World Cup qualification,Win
07-09-2012,El Salvador,Guyana,North America,South America,FIFA World Cup qualification,Draw
07-09-2012,Estonia,Romania,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Finland,France,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Georgia,Belarus,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Germany,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Guatemala,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
07-09-2012,Iceland,Norway,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Jamaica,USA,North America,North America,FIFA World Cup qualification,Win
07-09-2012,Kazakhstan,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Latvia,Greece,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Liechtenstein,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Lithuania,Slovakia,Europe,Europe,FIFA World Cup qualification,Draw
07-09-2012,Luxembourg,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Malta,Armenia,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Moldova,England,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Montenegro,Poland,Europe,Europe,FIFA World Cup qualification,Draw
07-09-2012,Netherlands,Turkey,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,New Caledonia,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
07-09-2012,Peru,Venezuela,South America,South America,FIFA World Cup qualification,Win
07-09-2012,Russia,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
07-09-2012,Slovenia,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
07-09-2012,Solomon Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
07-09-2012,Wales,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
08-09-2012,Denmark,Czech Republic,Europe,Europe,FIFA World Cup qualification,Draw
08-09-2012,Scotland,Serbia,Europe,Europe,FIFA World Cup qualification,Draw
11-09-2012,Antigua and Barbuda,Guatemala,North America,North America,FIFA World Cup qualification,Lose
11-09-2012,Austria,Germany,Europe,Europe,FIFA World Cup qualification,Lose
11-09-2012,Belgium,Croatia,Europe,Europe,FIFA World Cup qualification,Draw
11-09-2012,Bosnia and Herzegovina,Latvia,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Bulgaria,Armenia,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Chile,Colombia,South America,South America,FIFA World Cup qualification,Lose
11-09-2012,Cyprus,Iceland,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,England,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
11-09-2012,France,Belarus,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Georgia,Spain,Europe,Europe,FIFA World Cup qualification,Lose
11-09-2012,Greece,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Guyana,El Salvador,South America,North America,FIFA World Cup qualification,Lose
11-09-2012,Honduras,Cuba,North America,North America,FIFA World Cup qualification,Win
11-09-2012,Hungary,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
11-09-2012,Israel,Russia,Europe,Europe,FIFA World Cup qualification,Lose
11-09-2012,Italy,Malta,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Japan,Iraq,Asia,Asia,FIFA World Cup qualification,Win
11-09-2012,Jordan,Australia,Asia,Oceania,FIFA World Cup qualification,Win
11-09-2012,Lebanon,IR Iran,Asia,Asia,FIFA World Cup qualification,Win
11-09-2012,Mexico,Costa Rica,North America,North America,FIFA World Cup qualification,Win
11-09-2012,New Zealand,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
11-09-2012,Northern Ireland,Luxembourg,Europe,Europe,FIFA World Cup qualification,Draw
11-09-2012,Norway,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Panama,Canada,North America,North America,FIFA World Cup qualification,Win
11-09-2012,Paraguay,Venezuela,South America,South America,FIFA World Cup qualification,Lose
11-09-2012,Peru,Argentina,South America,South America,FIFA World Cup qualification,Draw
11-09-2012,Poland,Moldova,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Portugal,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Romania,Andorra,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,San Marino,Montenegro,Europe,Europe,FIFA World Cup qualification,Lose
11-09-2012,Scotland,North Macedonia,Europe,Europe,FIFA World Cup qualification,Draw
11-09-2012,Serbia,Wales,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Slovakia,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Sweden,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Switzerland,Albania,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Tahiti,New Caledonia,Oceania,Oceania,FIFA World Cup qualification,Lose
11-09-2012,Turkey,Estonia,Europe,Europe,FIFA World Cup qualification,Win
11-09-2012,Uruguay,Ecuador,South America,South America,FIFA World Cup qualification,Draw
11-09-2012,USA,Jamaica,North America,North America,FIFA World Cup qualification,Win
11-09-2012,Uzbekistan,Korea Republic,Asia,Asia,FIFA World Cup qualification,Draw
12-10-2012,Albania,Iceland,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Antigua and Barbuda,USA,North America,North America,FIFA World Cup qualification,Lose
12-10-2012,Argentina,Uruguay,South America,South America,FIFA World Cup qualification,Win
12-10-2012,Armenia,Italy,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Belarus,Spain,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Bolivia,Peru,South America,South America,FIFA World Cup qualification,Draw
12-10-2012,Bulgaria,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Canada,Cuba,North America,North America,FIFA World Cup qualification,Win
12-10-2012,Colombia,Paraguay,South America,South America,FIFA World Cup qualification,Win
12-10-2012,Czech Republic,Malta,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Ecuador,Chile,South America,South America,FIFA World Cup qualification,Win
12-10-2012,El Salvador,Costa Rica,North America,North America,FIFA World Cup qualification,Lose
12-10-2012,England,San Marino,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Estonia,Hungary,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Faroe Islands,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Finland,Georgia,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Greece,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Guatemala,Jamaica,North America,North America,FIFA World Cup qualification,Win
12-10-2012,Guyana,Mexico,South America,North America,FIFA World Cup qualification,Lose
12-10-2012,Republic of Ireland,Germany,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Kazakhstan,Austria,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Liechtenstein,Lithuania,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Luxembourg,Israel,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,North Macedonia,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Moldova,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Netherlands,Andorra,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Panama,Honduras,North America,North America,FIFA World Cup qualification,Draw
12-10-2012,Russia,Portugal,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Serbia,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Slovakia,Latvia,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Slovenia,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
12-10-2012,Solomon Islands,New Caledonia,Oceania,Oceania,FIFA World Cup qualification,Lose
12-10-2012,Switzerland,Norway,Europe,Europe,FIFA World Cup qualification,Draw
12-10-2012,Tahiti,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
12-10-2012,Turkey,Romania,Europe,Europe,FIFA World Cup qualification,Lose
12-10-2012,Wales,Scotland,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Albania,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Andorra,Estonia,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Austria,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Belarus,Georgia,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Belgium,Scotland,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Bolivia,Uruguay,South America,South America,FIFA World Cup qualification,Win
16-10-2012,Bosnia and Herzegovina,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Chile,Argentina,South America,South America,FIFA World Cup qualification,Lose
16-10-2012,Costa Rica,Guyana,North America,South America,FIFA World Cup qualification,Win
16-10-2012,Croatia,Wales,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Cuba,Panama,North America,North America,FIFA World Cup qualification,Draw
16-10-2012,Cyprus,Norway,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Czech Republic,Bulgaria,Europe,Europe,FIFA World Cup qualification,Draw
16-10-2012,Faroe Islands,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Germany,Sweden,Europe,Europe,FIFA World Cup qualification,Draw
16-10-2012,Honduras,Canada,North America,North America,FIFA World Cup qualification,Win
16-10-2012,Hungary,Turkey,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Iceland,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,IR Iran,Korea Republic,Asia,Asia,FIFA World Cup qualification,Win
16-10-2012,Iraq,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
16-10-2012,Israel,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Italy,Denmark,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Jamaica,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
16-10-2012,Latvia,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,North Macedonia,Serbia,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,Mexico,El Salvador,North America,North America,FIFA World Cup qualification,Win
16-10-2012,New Caledonia,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
16-10-2012,New Zealand,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
16-10-2012,Oman,Jordan,Asia,Asia,FIFA World Cup qualification,Win
16-10-2012,Paraguay,Peru,South America,South America,FIFA World Cup qualification,Win
16-10-2012,Portugal,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
16-10-2012,Qatar,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
16-10-2012,Romania,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Russia,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
16-10-2012,San Marino,Moldova,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Slovakia,Greece,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,Spain,France,Europe,Europe,FIFA World Cup qualification,Draw
16-10-2012,Ukraine,Montenegro,Europe,Europe,FIFA World Cup qualification,Lose
16-10-2012,USA,Guatemala,North America,North America,FIFA World Cup qualification,Win
16-10-2012,Venezuela,Ecuador,South America,South America,FIFA World Cup qualification,Draw
17-10-2012,Poland,England,Europe,Europe,FIFA World Cup qualification,Draw
14-11-2012,IR Iran,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
14-11-2012,Iraq,Jordan,Asia,Asia,FIFA World Cup qualification,Win
14-11-2012,Montenegro,San Marino,Europe,Europe,FIFA World Cup qualification,Win
14-11-2012,Northern Ireland,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Draw
14-11-2012,Oman,Japan,Asia,Asia,FIFA World Cup qualification,Lose
14-11-2012,Qatar,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
06-02-2013,Honduras,USA,North America,North America,FIFA World Cup qualification,Win
06-02-2013,Mexico,Jamaica,North America,North America,FIFA World Cup qualification,Draw
06-02-2013,Panama,Costa Rica,North America,North America,FIFA World Cup qualification,Draw
22-03-2013,Andorra,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
22-03-2013,Argentina,Venezuela,South America,South America,FIFA World Cup qualification,Win
22-03-2013,Austria,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
22-03-2013,Bosnia and Herzegovina,Greece,Europe,Europe,FIFA World Cup qualification,Win
22-03-2013,Bulgaria,Malta,Europe,Europe,FIFA World Cup qualification,Win
22-03-2013,Colombia,Bolivia,South America,South America,FIFA World Cup qualification,Win
22-03-2013,Croatia,Serbia,Europe,Europe,FIFA World Cup qualification,Win
