date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2009-06-10,Finland,Russia,Europe,Europe,FIFA World Cup qualification,Lose
2009-06-10,Honduras,El Salvador,North America,North America,FIFA World Cup qualification,Win
2009-06-10,IR Iran,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2009-06-10,Japan,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
2009-06-10,Korea Republic,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2009-06-10,North Macedonia,Iceland,Europe,Europe,FIFA World Cup qualification,Win
2009-06-10,Mexico,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
2009-06-10,Netherlands,Norway,Europe,Europe,FIFA World Cup qualification,Win
2009-06-10,Sweden,Malta,Europe,Europe,FIFA World Cup qualification,Win
2009-06-10,Ukraine,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
2009-06-10,Venezuela,Uruguay,South America,South America,FIFA World Cup qualification,Draw
2009-06-17,Australia,Japan,Oceania,Asia,FIFA World Cup qualification,Win
2009-06-17,Bahrain,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
2009-06-17,Korea Republic,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
2009-06-17,Saudi Arabia,Korea DPR,Asia,Asia,FIFA World Cup qualification,Draw
2009-06-20,Burkina Faso,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Lose
2009-06-20,Kenya,Mozambique,Africa,Africa,FIFA World Cup qualification,Win
2009-06-20,Morocco,Togo,Africa,Africa,FIFA World Cup qualification,Draw
2009-06-20,Sudan,Ghana,Africa,Africa,FIFA World Cup qualification,Lose
2009-06-20,Tunisia,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
2009-06-20,Zambia,Algeria,Africa,Africa,FIFA World Cup qualification,Lose
2009-07-05,Egypt,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
2009-08-12,Azerbaijan,Germany,Europe,Europe,FIFA World Cup qualification,Lose
2009-08-12,Belarus,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
2009-08-12,Faroe Islands,France,Europe,Europe,FIFA World Cup qualification,Lose
2009-08-12,Honduras,Costa Rica,North America,North America,FIFA World Cup qualification,Win
2009-08-12,Mexico,USA,North America,North America,FIFA World Cup qualification,Win
2009-08-12,Norway,Scotland,Europe,Europe,FIFA World Cup qualification,Win
2009-08-12,Slovenia,San Marino,Europe,Europe,FIFA World Cup qualification,Win
2009-08-12,Trinidad and Tobago,El Salvador,South America,North America,FIFA World Cup qualification,Win
2009-09-05,Argentina,Brazil,South America,South America,FIFA World Cup qualification,Lose
2009-09-05,Armenia,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Austria,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Azerbaijan,Finland,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Bahrain,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2009-09-05,Bulgaria,Montenegro,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Chile,Venezuela,South America,South America,FIFA World Cup qualification,Draw
2009-09-05,Colombia,Ecuador,South America,South America,FIFA World Cup qualification,Win
2009-09-05,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Lose
2009-09-05,Croatia,Belarus,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Cyprus,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Denmark,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,France,Romania,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,Gabon,Cameroon,Africa,Africa,FIFA World Cup qualification,Lose
2009-09-05,Georgia,Italy,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Honduras,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
2009-09-05,Hungary,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Iceland,Norway,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,Israel,Latvia,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-05,Côte d'Ivoire,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2009-09-05,Malawi,Guinea,Africa,Africa,FIFA World Cup qualification,Win
2009-09-05,Moldova,Luxembourg,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,Paraguay,Bolivia,South America,South America,FIFA World Cup qualification,Win
2009-09-05,Peru,Uruguay,South America,South America,FIFA World Cup qualification,Win
2009-09-05,Poland,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,Russia,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Rwanda,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
2009-09-05,Scotland,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Slovakia,Czech Republic,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-05,Spain,Belgium,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Switzerland,Greece,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Turkey,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,Ukraine,Andorra,Europe,Europe,FIFA World Cup qualification,Win
2009-09-05,USA,El Salvador,North America,North America,FIFA World Cup qualification,Win
2009-09-06,Algeria,Zambia,Africa,Africa,FIFA World Cup qualification,Win
2009-09-06,Benin,Mali,Africa,Africa,FIFA World Cup qualification,Draw
2009-09-06,Ghana,Sudan,Africa,Africa,FIFA World Cup qualification,Win
2009-09-06,Mozambique,Kenya,Africa,Africa,FIFA World Cup qualification,Win
2009-09-06,Nigeria,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
2009-09-06,Togo,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
2009-09-09,Albania,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Andorra,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Armenia,Belgium,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Belarus,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Bolivia,Ecuador,South America,South America,FIFA World Cup qualification,Lose
2009-09-09,Bosnia and Herzegovina,Turkey,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Cameroon,Gabon,Africa,Africa,FIFA World Cup qualification,Win
2009-09-09,Czech Republic,San Marino,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,El Salvador,Costa Rica,North America,North America,FIFA World Cup qualification,Win
2009-09-09,England,Croatia,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Faroe Islands,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Germany,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Hungary,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Israel,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Italy,Bulgaria,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Latvia,Switzerland,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Liechtenstein,Finland,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Malta,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Mexico,Honduras,North America,North America,FIFA World Cup qualification,Win
2009-09-09,Moldova,Greece,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Montenegro,Cyprus,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Northern Ireland,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Norway,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Romania,Austria,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Saudi Arabia,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2009-09-09,Scotland,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Serbia,France,Europe,Europe,FIFA World Cup qualification,Draw
2009-09-09,Slovenia,Poland,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Spain,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2009-09-09,Trinidad and Tobago,USA,South America,North America,FIFA World Cup qualification,Lose
2009-09-09,Wales,Russia,Europe,Europe,FIFA World Cup qualification,Lose
2009-09-09,Uruguay,Colombia,South America,South America,FIFA World Cup qualification,Win
2009-09-09,Paraguay,Argentina,South America,South America,FIFA World Cup qualification,Win
2009-09-09,Brazil,Chile,South America,South America,FIFA World Cup qualification,Win
2009-09-09,Venezuela,Peru,South America,South America,FIFA World Cup qualification,Win
2009-10-10,Argentina,Peru,South America,South America,FIFA World Cup qualification,Win
2009-10-10,Armenia,Spain,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Austria,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Bahrain,New Zealand,Asia,Oceania,FIFA World Cup qualification,Draw
2009-10-10,Belarus,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Belgium,Turkey,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Cameroon,Togo,Africa,Africa,FIFA World Cup qualification,Win
2009-10-10,Colombia,Chile,South America,South America,FIFA World Cup qualification,Lose
2009-10-10,Costa Rica,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
2009-10-10,Cyprus,Bulgaria,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Czech Republic,Poland,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Denmark,Sweden,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Ecuador,Uruguay,South America,South America,FIFA World Cup qualification,Lose
2009-10-10,Estonia,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Finland,Wales,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,France,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Gabon,Morocco,Africa,Africa,FIFA World Cup qualification,Win
2009-10-10,Greece,Latvia,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Honduras,USA,North America,North America,FIFA World Cup qualification,Lose
2009-10-10,Republic of Ireland,Italy,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-10,Israel,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Liechtenstein,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Luxembourg,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Malawi,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Draw
2009-10-10,Mexico,El Salvador,North America,North America,FIFA World Cup qualification,Win
2009-10-10,Montenegro,Georgia,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Portugal,Hungary,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Russia,Germany,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Serbia,Romania,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Slovakia,Slovenia,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-10,Ukraine,England,Europe,Europe,FIFA World Cup qualification,Win
2009-10-10,Venezuela,Paraguay,South America,South America,FIFA World Cup qualification,Lose
2009-10-10,Zambia,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
2009-10-11,Algeria,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
2009-10-11,Benin,Ghana,Africa,Africa,FIFA World Cup qualification,Win
2009-10-11,Guinea,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Lose
2009-10-11,Mali,Sudan,Africa,Africa,FIFA World Cup qualification,Win
2009-10-11,Nigeria,Mozambique,Africa,Africa,FIFA World Cup qualification,Win
2009-10-11,Bolivia,Brazil,South America,South America,FIFA World Cup qualification,Win
2009-10-14,Andorra,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Azerbaijan,Russia,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-14,Bosnia and Herzegovina,Spain,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Brazil,Venezuela,South America,South America,FIFA World Cup qualification,Draw
2009-10-14,Bulgaria,Georgia,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Chile,Ecuador,South America,South America,FIFA World Cup qualification,Win
2009-10-14,Czech Republic,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-14,Denmark,Hungary,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,El Salvador,Honduras,North America,North America,FIFA World Cup qualification,Lose
2009-10-14,England,Belarus,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Estonia,Belgium,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,France,Austria,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Germany,Finland,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-14,Greece,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Republic of Ireland,Montenegro,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-14,Italy,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Kazakhstan,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Latvia,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Liechtenstein,Wales,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Lithuania,Serbia,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Paraguay,Colombia,South America,South America,FIFA World Cup qualification,Lose
2009-10-14,Peru,Bolivia,South America,South America,FIFA World Cup qualification,Win
2009-10-14,Poland,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Portugal,Malta,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Romania,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,San Marino,Slovenia,Europe,Europe,FIFA World Cup qualification,Lose
2009-10-14,Sweden,Albania,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Switzerland,Israel,Europe,Europe,FIFA World Cup qualification,Draw
2009-10-14,Trinidad and Tobago,Mexico,South America,North America,FIFA World Cup qualification,Draw
2009-10-14,Turkey,Armenia,Europe,Europe,FIFA World Cup qualification,Win
2009-10-14,Uruguay,Argentina,South America,South America,FIFA World Cup qualification,Lose
2009-10-14,USA,Costa Rica,North America,North America,FIFA World Cup qualification,Draw
2009-11-14,Burkina Faso,Malawi,Africa,Africa,FIFA World Cup qualification,Win
2009-11-14,Costa Rica,Uruguay,North America,South America,FIFA World Cup qualification,Lose
2009-11-14,Egypt,Algeria,Africa,Africa,FIFA World Cup qualification,Win
2009-11-14,Greece,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
2009-11-14,Republic of Ireland,France,Europe,Europe,FIFA World Cup qualification,Lose
2009-11-14,Côte d'Ivoire,Guinea,Africa,Africa,FIFA World Cup qualification,Win
2009-11-14,Kenya,Nigeria,Africa,Africa,FIFA World Cup qualification,Lose
2009-11-14,Morocco,Cameroon,Africa,Africa,FIFA World Cup qualification,Lose
2009-11-14,Mozambique,Tunisia,Africa,Africa,FIFA World Cup qualification,Win
2009-11-14,New Zealand,Bahrain,Oceania,Asia,FIFA World Cup qualification,Win
2009-11-14,Portugal,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
2009-11-14,Russia,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
2009-11-14,Rwanda,Zambia,Africa,Africa,FIFA World Cup qualification,Draw
2009-11-14,Sudan,Benin,Africa,Africa,FIFA World Cup qualification,Lose
2009-11-14,Togo,Gabon,Africa,Africa,FIFA World Cup qualification,Win
2009-11-15,Ghana,Mali,Africa,Africa,FIFA World Cup qualification,Draw
2009-11-18,Algeria,Egypt,Africa,Africa,FIFA World Cup qualification,Win
2009-11-18,Bosnia and Herzegovina,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2009-11-18,France,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2009-11-18,Slovenia,Russia,Europe,Europe,FIFA World Cup qualification,Win
2009-11-18,Ukraine,Greece,Europe,Europe,FIFA World Cup qualification,Lose
2009-11-18,Uruguay,Costa Rica,South America,North America,FIFA World Cup qualification,Draw
2011-06-15,Montserrat,Belize,North America,North America,FIFA World Cup qualification,Lose
2011-06-29,Afghanistan,Palestine,Asia,Asia,FIFA World Cup qualification,Lose
2011-06-29,Bangladesh,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
2011-06-29,Cambodia,Laos,Asia,Asia,FIFA World Cup qualification,Win
2011-06-29,Malaysia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
2011-06-29,Mongolia,Myanmar,Asia,Asia,FIFA World Cup qualification,Win
2011-06-29,Nepal,Timor-Leste,Asia,Asia,FIFA World Cup qualification,Win
2011-06-29,Sri Lanka,Philippines,Asia,Asia,FIFA World Cup qualification,Draw
2011-06-29,Vietnam,Macau,Asia,Asia,FIFA World Cup qualification,Win
2011-07-02,Nepal,Timor-Leste,Asia,Asia,FIFA World Cup qualification,Win
2011-07-02,Turks and Caicos Islands,Bahamas,North America,North America,FIFA World Cup qualification,Lose
2011-07-03,Myanmar,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
2011-07-03,Laos,Cambodia,Asia,Asia,FIFA World Cup qualification,Win
2011-07-03,Macau,Vietnam,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-03,Pakistan,Bangladesh,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-03,Palestine,Afghanistan,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-03,Philippines,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
2011-07-03,US Virgin Islands,British Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2011-07-08,Aruba,St. Lucia,North America,North America,FIFA World Cup qualification,Win
2011-07-08,Dominican Republic,Anguilla,North America,North America,FIFA World Cup qualification,Win
2011-07-09,Bahamas,Turks and Caicos Islands,North America,North America,FIFA World Cup qualification,Win
2011-07-10,British Virgin Islands,US Virgin Islands,North America,North America,FIFA World Cup qualification,Lose
2011-07-10,Dominican Republic,Anguilla,North America,North America,FIFA World Cup qualification,Win
2011-07-12,St. Lucia,Aruba,North America,North America,FIFA World Cup qualification,Win
2011-07-17,Belize,Montserrat,North America,North America,FIFA World Cup qualification,Win
2011-07-23,China PR,Laos,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,IR Iran,Maldives,Asia,Africa,FIFA World Cup qualification,Win
2011-07-23,Iraq,Yemen,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Jordan,Nepal,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Kuwait,Philippines,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Lebanon,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Oman,Myanmar,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Qatar,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Saudi Arabia,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Singapore,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Syria,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-23,Thailand,Palestine,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Turkmenistan,Indonesia,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-23,United Arab Emirates,India,Asia,Asia,FIFA World Cup qualification,Win
2011-07-23,Uzbekistan,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
2011-07-28,Bangladesh,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2011-07-28,Myanmar,Oman,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-28,Hong Kong,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-28,India,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-28,Indonesia,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Win
2011-07-28,Kyrgyz Republic,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-28,Laos,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-28,Malaysia,Singapore,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-28,Maldives,IR Iran,Africa,Asia,FIFA World Cup qualification,Lose
2011-07-28,Nepal,Jordan,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-28,Palestine,Thailand,Asia,Asia,FIFA World Cup qualification,Draw
2011-07-28,Philippines,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
2011-07-28,Tajikistan,Syria,Asia,Asia,FIFA World Cup qualification,Win
2011-07-28,Vietnam,Qatar,Asia,Asia,FIFA World Cup qualification,Win
2011-07-28,Yemen,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-02,Antigua and Barbuda,Curaçao,North America,North America,FIFA World Cup qualification,Win
2011-09-02,Australia,Thailand,Oceania,Asia,FIFA World Cup qualification,Win
2011-09-02,Bahrain,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-02,Canada,St. Lucia,North America,North America,FIFA World Cup qualification,Win
2011-09-02,China PR,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2011-09-02,Dominica,Nicaragua,North America,North America,FIFA World Cup qualification,Lose
2011-09-02,El Salvador,Dominican Republic,North America,North America,FIFA World Cup qualification,Win
2011-09-02,Grenada,Belize,North America,North America,FIFA World Cup qualification,Lose
2011-09-02,Guyana,Barbados,South America,North America,FIFA World Cup qualification,Win
2011-09-02,Haiti,US Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2011-09-02,IR Iran,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2011-09-02,Iraq,Jordan,Asia,Asia,FIFA World Cup qualification,Lose
2011-09-02,Japan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Win
2011-09-02,Korea Republic,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2011-09-02,Oman,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-02,St. Kitts and Nevis,Puerto Rico,North America,North America,FIFA World Cup qualification,Draw
2011-09-02,Suriname,Cayman Islands,South America,North America,FIFA World Cup qualification,Win
2011-09-02,Tajikistan,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2011-09-02,Trinidad and Tobago,Bermuda,South America,North America,FIFA World Cup qualification,Win
2011-09-02,United Arab Emirates,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
2011-09-06,Barbados,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Lose
2011-09-06,Belize,Guatemala,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Cayman Islands,El Salvador,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Curaçao,Haiti,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Dominican Republic,Suriname,North America,South America,FIFA World Cup qualification,Draw
2011-09-06,Guyana,Bermuda,South America,North America,FIFA World Cup qualification,Win
2011-09-06,Indonesia,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
2011-09-06,Jordan,China PR,Asia,Asia,FIFA World Cup qualification,Win
2011-09-06,Korea DPR,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
2011-09-06,Kuwait,Korea Republic,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-06,Lebanon,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2011-09-06,Nicaragua,Panama,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Puerto Rico,Canada,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Qatar,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-06,Saudi Arabia,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
2011-09-06,Singapore,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
2011-09-06,St. Lucia,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Lose
2011-09-06,Thailand,Oman,Asia,Asia,FIFA World Cup qualification,Win
2011-09-06,Uzbekistan,Japan,Asia,Asia,FIFA World Cup qualification,Draw
2011-09-06,US Virgin Islands,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Argentina,Chile,South America,South America,FIFA World Cup qualification,Win
2011-10-07,Barbados,Guyana,North America,South America,FIFA World Cup qualification,Lose
2011-10-07,Belize,Grenada,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Bermuda,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
2011-10-07,Cayman Islands,Suriname,North America,South America,FIFA World Cup qualification,Lose
2011-10-07,Curaçao,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Dominica,Panama,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Dominican Republic,El Salvador,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Ecuador,Venezuela,South America,South America,FIFA World Cup qualification,Win
2011-10-07,Peru,Paraguay,South America,South America,FIFA World Cup qualification,Win
2011-10-07,Puerto Rico,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Draw
2011-10-07,St. Lucia,Canada,North America,North America,FIFA World Cup qualification,Lose
2011-10-07,Uruguay,Bolivia,South America,South America,FIFA World Cup qualification,Win
2011-10-07,US Virgin Islands,Haiti,North America,North America,FIFA World Cup qualification,Lose
2011-10-11,Antigua and Barbuda,US Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2011-10-11,Australia,Oman,Oceania,Asia,FIFA World Cup qualification,Win
2011-10-11,Bermuda,Guyana,North America,South America,FIFA World Cup qualification,Draw
2011-10-11,Bolivia,Colombia,South America,South America,FIFA World Cup qualification,Lose
2011-10-11,Canada,Puerto Rico,North America,North America,FIFA World Cup qualification,Draw
2011-10-11,Chile,Peru,South America,South America,FIFA World Cup qualification,Win
2011-10-11,China PR,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
2011-10-11,El Salvador,Cayman Islands,North America,North America,FIFA World Cup qualification,Win
2011-10-11,Guatemala,Belize,North America,North America,FIFA World Cup qualification,Win
2011-10-11,Haiti,Curaçao,North America,North America,FIFA World Cup qualification,Draw
2011-10-11,Indonesia,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2011-10-11,IR Iran,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
2011-10-11,Japan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
2011-10-11,Korea DPR,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2011-10-11,Korea Republic,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2011-10-11,Lebanon,Kuwait,Asia,Asia,FIFA World Cup qualification,Draw
2011-10-11,Panama,Nicaragua,North America,North America,FIFA World Cup qualification,Win
2011-10-11,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Draw
2011-10-11,Singapore,Jordan,Asia,Asia,FIFA World Cup qualification,Lose
2011-10-11,St. Kitts and Nevis,St. Lucia,North America,North America,FIFA World Cup qualification,Draw
2011-10-11,Suriname,Dominican Republic,South America,North America,FIFA World Cup qualification,Lose
2011-10-11,Thailand,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
2011-10-11,Trinidad and Tobago,Barbados,South America,North America,FIFA World Cup qualification,Win
2011-10-11,Venezuela,Argentina,South America,South America,FIFA World Cup qualification,Win
2011-11-11,Antigua and Barbuda,Haiti,North America,North America,FIFA World Cup qualification,Win
2011-11-11,Argentina,Bolivia,South America,South America,FIFA World Cup qualification,Draw
2011-11-11,Bahrain,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
2011-11-11,Bermuda,Barbados,North America,North America,FIFA World Cup qualification,Win
